"Program","Year","Geo.Level","State","County","Region","Crop","Measurement","Type","Value"
"CENSUS",2022,"COUNTY","OKLAHOMA","OTTAWA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","OTTAWA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","OKLAHOMA","OTTAWA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","OKLAHOMA","ROGERS",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","ROGERS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","ROGERS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","OKLAHOMA","ROGERS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","OKLAHOMA","TULSA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","TULSA",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","OKLAHOMA","TULSA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","TULSA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","OKLAHOMA","TULSA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,5
"CENSUS",2022,"COUNTY","OKLAHOMA","TULSA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","OKLAHOMA","WASHINGTON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","WASHINGTON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","WASHINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","OKLAHOMA","WASHINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","OKLAHOMA","MURRAY",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","MURRAY",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","MURRAY",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","OKLAHOMA","MURRAY",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","OKLAHOMA","PUSHMATAHA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","PUSHMATAHA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OKLAHOMA","PUSHMATAHA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","OKLAHOMA","PUSHMATAHA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","OREGON","HOOD RIVER",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","HOOD RIVER",NA,"STRAWBERRIES","ACRES GROWN",NA,8
"CENSUS",2022,"COUNTY","OREGON","HOOD RIVER",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","HOOD RIVER",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,15
"CENSUS",2022,"COUNTY","OREGON","HOOD RIVER",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,15
"CENSUS",2022,"COUNTY","OREGON","HOOD RIVER",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","WASCO",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","WASCO",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","WASCO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","WASCO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","BAKER",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","BAKER",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","BAKER",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","BAKER",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","UMATILLA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","UMATILLA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","UMATILLA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","UMATILLA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,11
"CENSUS",2022,"COUNTY","OREGON","UMATILLA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,11
"CENSUS",2022,"COUNTY","OREGON","UMATILLA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","UNION",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","UNION",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","UNION",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","UNION",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","WALLOWA",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","WALLOWA",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","WALLOWA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","OREGON","WALLOWA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","OREGON","BENTON",NA,"STRAWBERRIES","ACRES BEARING",NA,9
"CENSUS",2022,"COUNTY","OREGON","BENTON",NA,"STRAWBERRIES","ACRES GROWN",NA,9
"CENSUS",2022,"COUNTY","OREGON","BENTON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","BENTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,14
"CENSUS",2022,"COUNTY","OREGON","BENTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,16
"CENSUS",2022,"COUNTY","OREGON","BENTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","OREGON","CLACKAMAS",NA,"STRAWBERRIES","ACRES BEARING",NA,263
"CENSUS",2022,"COUNTY","OREGON","CLACKAMAS",NA,"STRAWBERRIES","ACRES GROWN",NA,288
"CENSUS",2022,"COUNTY","OREGON","CLACKAMAS",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,25
"CENSUS",2022,"COUNTY","OREGON","CLACKAMAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,48
"CENSUS",2022,"COUNTY","OREGON","CLACKAMAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,51
"CENSUS",2022,"COUNTY","OREGON","CLACKAMAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,11
"CENSUS",2022,"COUNTY","OREGON","CLATSOP",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","CLATSOP",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","CLATSOP",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,8
"CENSUS",2022,"COUNTY","OREGON","CLATSOP",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,8
"CENSUS",2022,"COUNTY","OREGON","COLUMBIA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","COLUMBIA",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","COLUMBIA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","COLUMBIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","OREGON","COLUMBIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,7
"CENSUS",2022,"COUNTY","OREGON","COLUMBIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","LANE",NA,"STRAWBERRIES","ACRES BEARING",NA,43
"CENSUS",2022,"COUNTY","OREGON","LANE",NA,"STRAWBERRIES","ACRES GROWN",NA,49
"CENSUS",2022,"COUNTY","OREGON","LANE",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,6
"CENSUS",2022,"COUNTY","OREGON","LANE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,37
"CENSUS",2022,"COUNTY","OREGON","LANE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,41
"CENSUS",2022,"COUNTY","OREGON","LANE",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,7
"CENSUS",2022,"COUNTY","OREGON","LINCOLN",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","LINCOLN",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","OREGON","LINCOLN",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","LINCOLN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","OREGON","LINCOLN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,5
"CENSUS",2022,"COUNTY","OREGON","LINCOLN",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","OREGON","LINN",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","LINN",NA,"STRAWBERRIES","ACRES GROWN",NA,411
"CENSUS",2022,"COUNTY","OREGON","LINN",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","LINN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,24
"CENSUS",2022,"COUNTY","OREGON","LINN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,26
"CENSUS",2022,"COUNTY","OREGON","LINN",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,6
"CENSUS",2022,"COUNTY","OREGON","MARION",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","MARION",NA,"STRAWBERRIES","ACRES GROWN",NA,211
"CENSUS",2022,"COUNTY","OREGON","MARION",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","MARION",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,26
"CENSUS",2022,"COUNTY","OREGON","MARION",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,26
"CENSUS",2022,"COUNTY","OREGON","MARION",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","OREGON","MULTNOMAH",NA,"STRAWBERRIES","ACRES BEARING",NA,49
"CENSUS",2022,"COUNTY","OREGON","MULTNOMAH",NA,"STRAWBERRIES","ACRES GROWN",NA,63
"CENSUS",2022,"COUNTY","OREGON","MULTNOMAH",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,14
"CENSUS",2022,"COUNTY","OREGON","MULTNOMAH",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,13
"CENSUS",2022,"COUNTY","OREGON","MULTNOMAH",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,15
"CENSUS",2022,"COUNTY","OREGON","MULTNOMAH",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,7
"CENSUS",2022,"COUNTY","OREGON","POLK",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","POLK",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","POLK",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","OREGON","POLK",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","OREGON","WASHINGTON",NA,"STRAWBERRIES","ACRES BEARING",NA,292
"CENSUS",2022,"COUNTY","OREGON","WASHINGTON",NA,"STRAWBERRIES","ACRES GROWN",NA,302
"CENSUS",2022,"COUNTY","OREGON","WASHINGTON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,10
"CENSUS",2022,"COUNTY","OREGON","WASHINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,16
"CENSUS",2022,"COUNTY","OREGON","WASHINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,16
"CENSUS",2022,"COUNTY","OREGON","WASHINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","OREGON","YAMHILL",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","YAMHILL",NA,"STRAWBERRIES","ACRES GROWN",NA,248
"CENSUS",2022,"COUNTY","OREGON","YAMHILL",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","YAMHILL",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,24
"CENSUS",2022,"COUNTY","OREGON","YAMHILL",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,24
"CENSUS",2022,"COUNTY","OREGON","YAMHILL",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","OREGON","CROOK",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","CROOK",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","CROOK",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","CROOK",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","DESCHUTES",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","DESCHUTES",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","DESCHUTES",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","DESCHUTES",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","OREGON","DESCHUTES",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","OREGON","DESCHUTES",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","KLAMATH",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","KLAMATH",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","KLAMATH",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","KLAMATH",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","OREGON","KLAMATH",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","OREGON","KLAMATH",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","COOS",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","COOS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","COOS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","COOS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","OREGON","CURRY",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","CURRY",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","CURRY",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","OREGON","CURRY",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","OREGON","DOUGLAS",NA,"STRAWBERRIES","ACRES BEARING",NA,8
"CENSUS",2022,"COUNTY","OREGON","DOUGLAS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","OREGON","DOUGLAS",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","OREGON","DOUGLAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,9
"CENSUS",2022,"COUNTY","OREGON","DOUGLAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,9
"CENSUS",2022,"COUNTY","OREGON","DOUGLAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","OREGON","JACKSON",NA,"STRAWBERRIES","ACRES BEARING",NA,5
"CENSUS",2022,"COUNTY","OREGON","JACKSON",NA,"STRAWBERRIES","ACRES GROWN",NA,5
"CENSUS",2022,"COUNTY","OREGON","JACKSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,12
"CENSUS",2022,"COUNTY","OREGON","JACKSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,12
"CENSUS",2022,"COUNTY","OREGON","JOSEPHINE",NA,"STRAWBERRIES","ACRES BEARING",NA,5
"CENSUS",2022,"COUNTY","OREGON","JOSEPHINE",NA,"STRAWBERRIES","ACRES GROWN",NA,5
"CENSUS",2022,"COUNTY","OREGON","JOSEPHINE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,9
"CENSUS",2022,"COUNTY","OREGON","JOSEPHINE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,9
"CENSUS",2022,"COUNTY","PENNSYLVANIA","BLAIR",NA,"STRAWBERRIES","ACRES BEARING",NA,3
"CENSUS",2022,"COUNTY","PENNSYLVANIA","BLAIR",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","BLAIR",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","BLAIR",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,8
"CENSUS",2022,"COUNTY","PENNSYLVANIA","BLAIR",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,8
"CENSUS",2022,"COUNTY","PENNSYLVANIA","BLAIR",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CAMBRIA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CAMBRIA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CAMBRIA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CAMBRIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CAMBRIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CAMBRIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CENTRE",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CENTRE",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CENTRE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CENTRE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CLEARFIELD",NA,"STRAWBERRIES","ACRES BEARING",NA,2
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CLEARFIELD",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CLEARFIELD",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CLEARFIELD",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CLEARFIELD",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","CLEARFIELD",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","PENNSYLVANIA","COLUMBIA",NA,"STRAWBERRIES","ACRES BEARING",NA,7
"CENSUS",2022,"COUNTY","PENNSYLVANIA","COLUMBIA",NA,"STRAWBERRIES","ACRES GROWN",NA,8
"CENSUS",2022,"COUNTY","PENNSYLVANIA","COLUMBIA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","COLUMBIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,12
"CENSUS",2022,"COUNTY","PENNSYLVANIA","COLUMBIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,12
"CENSUS",2022,"COUNTY","PENNSYLVANIA","COLUMBIA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","PENNSYLVANIA","DAUPHIN",NA,"STRAWBERRIES","ACRES BEARING",NA,12
"CENSUS",2022,"COUNTY","PENNSYLVANIA","DAUPHIN",NA,"STRAWBERRIES","ACRES GROWN",NA,14
"CENSUS",2022,"COUNTY","PENNSYLVANIA","DAUPHIN",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","PENNSYLVANIA","DAUPHIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,8
"CENSUS",2022,"COUNTY","PENNSYLVANIA","DAUPHIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,12
"CENSUS",2022,"COUNTY","PENNSYLVANIA","DAUPHIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,6
"CENSUS",2022,"COUNTY","PENNSYLVANIA","HUNTINGDON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","HUNTINGDON",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","HUNTINGDON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","HUNTINGDON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","HUNTINGDON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","HUNTINGDON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","JUNIATA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","JUNIATA",NA,"STRAWBERRIES","ACRES GROWN",NA,4
"CENSUS",2022,"COUNTY","PENNSYLVANIA","JUNIATA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","JUNIATA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,11
"CENSUS",2022,"COUNTY","PENNSYLVANIA","JUNIATA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,11
"CENSUS",2022,"COUNTY","PENNSYLVANIA","JUNIATA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MIFFLIN",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MIFFLIN",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MIFFLIN",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MIFFLIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MIFFLIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MIFFLIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MONTOUR",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MONTOUR",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MONTOUR",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MONTOUR",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","PENNSYLVANIA","MONTOUR",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
