Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Fruit,Category,Item,Metric,Value,CV (%),Use,Name,Code
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,HERBICIDE,COPPER ETHANOLAMINE,24409
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,HERBICIDE,DIMETHENAMID,129051
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,HERBICIDE,FLUROXYPYR 1-MHE,1
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,HERBICIDE,HALOSULFURON-METHYL,128721
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,HERBICIDE,KANTOR,129108
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.037,999,INSECTICIDE,ABAMECTIN,122804
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,BIFENAZATE,586
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,CARBARYL,56801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,DIAZINON,57801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,FENAZAQUIN,44501
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,MALATHION,57701
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,NALED,34401
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.187,999,INSECTICIDE,NOVALURON,124002
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.124,999,INSECTICIDE,SPINETORAM,110007
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,SULFOXAFLOR,5210
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),999,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,BOSCALID,128008
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,10.5,999,FUNGICIDE,CAPTAN,81301
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2.8,999,FUNGICIDE,CYPRODINIL,288202
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,FENHEXAMID,90209
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,3.4,999,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,MEFENOXAM,113502
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,PROPICONAZOLE,122101
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,PYDIFLUMETOFEN,90110
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,9.5,999,FUNGICIDE,THIRAM,79801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,CARFENTRAZONE-ETHYL,128712
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,CLETHODIM,121011
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,COPPER ETHANOLAMINE,24409
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,DIMETHENAMID,129051
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,FLUROXYPYR 1-MHE,1
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,HALOSULFURON-METHYL,128721
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,HERBICIDE,KANTOR,129108
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2.1,999,INSECTICIDE,ABAMECTIN,122804
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,BIFENAZATE,586
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,CARBARYL,56801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,DIAZINON,57801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,FENAZAQUIN,44501
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,MALATHION,57701
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,NALED,34401
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2.6,999,INSECTICIDE,NOVALURON,124002
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.8,999,INSECTICIDE,SPINETORAM,110007
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,SULFOXAFLOR,5210
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),999,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,BOSCALID,128008
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,61,999,FUNGICIDE,CAPTAN,81301
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,65,999,FUNGICIDE,CYPRODINIL,288202
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,FENHEXAMID,90209
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,66,999,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,MEFENOXAM,113502
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,PROPICONAZOLE,122101
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,PYDIFLUMETOFEN,90110
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,61,999,FUNGICIDE,THIRAM,79801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,CARFENTRAZONE-ETHYL,128712
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,CLETHODIM,121011
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,COPPER ETHANOLAMINE,24409
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,DIMETHENAMID,129051
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,FLUROXYPYR 1-MHE,1
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,HALOSULFURON-METHYL,128721
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,HERBICIDE,KANTOR,129108
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,7,999,INSECTICIDE,ABAMECTIN,122804
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,BIFENAZATE,586
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,CARBARYL,56801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,DIAZINON,57801
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,FENAZAQUIN,44501
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,MALATHION,57701
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,NALED,34401
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,58,999,INSECTICIDE,NOVALURON,124002
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,57,999,INSECTICIDE,SPINETORAM,110007
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,SULFOXAFLOR,5210
SURVEY,2021,YEAR,STATE,FLORIDA,12,999,999,999,999,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),999,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2019,YEAR,STATE,CALIFORNIA,06,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,999,"5,500",999,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2019,YEAR,STATE,CALIFORNIA,06,999,999,999,999,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,999,(NA),999,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS MBI 600,600
