Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Fruit,Category,Item,Metric,Value,CV (%),Use,Name,Code
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,CLETHODIM,121011
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,COPPER ETHANOLAMINE,24409
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,DIMETHENAMID,129051
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,FLUROXYPYR 1-MHE,1
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,HALOSULFURON-METHYL,128721
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,KANTOR,129108
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.037,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,CARBARYL,56801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,DIAZINON,57801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,FENAZAQUIN,44501
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,MALATHION,57701
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,NALED,34401
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.187,NA,INSECTICIDE,NOVALURON,124002
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.124,NA,INSECTICIDE,SPINETORAM,110007
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,SULFOXAFLOR,5210
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BOSCALID,128008
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,10.5,NA,FUNGICIDE,CAPTAN,81301
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2.8,NA,FUNGICIDE,CYPRODINIL,288202
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,FENHEXAMID,90209
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,3.4,NA,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,MEFENOXAM,113502
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,PROPICONAZOLE,122101
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,PYDIFLUMETOFEN,90110
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,9.5,NA,FUNGICIDE,THIRAM,79801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,CARFENTRAZONE-ETHYL,128712
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,CLETHODIM,121011
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,COPPER ETHANOLAMINE,24409
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,DIMETHENAMID,129051
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,FLUROXYPYR 1-MHE,1
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,HALOSULFURON-METHYL,128721
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,KANTOR,129108
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2.1,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,CARBARYL,56801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,DIAZINON,57801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,FENAZAQUIN,44501
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,MALATHION,57701
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,NALED,34401
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,2.6,NA,INSECTICIDE,NOVALURON,124002
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.8,NA,INSECTICIDE,SPINETORAM,110007
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,SULFOXAFLOR,5210
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,BOSCALID,128008
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,61,NA,FUNGICIDE,CAPTAN,81301
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,65,NA,FUNGICIDE,CYPRODINIL,288202
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,FENHEXAMID,90209
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,66,NA,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,MEFENOXAM,113502
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,PROPICONAZOLE,122101
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,PYDIFLUMETOFEN,90110
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,61,NA,FUNGICIDE,THIRAM,79801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,CARFENTRAZONE-ETHYL,128712
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,CLETHODIM,121011
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,COPPER ETHANOLAMINE,24409
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,DIMETHENAMID,129051
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,FLUROXYPYR 1-MHE,1
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,HALOSULFURON-METHYL,128721
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,KANTOR,129108
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,7,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,CARBARYL,56801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,DIAZINON,57801
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,FENAZAQUIN,44501
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,MALATHION,57701
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2021,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,NALED,34401
